date,close,high,low,mts,open,volume
2024-02-25,0.76718,0.82222,0.74339,1708819200000,0.80887,77560.20275377
2024-02-24,0.80663,0.82939,0.64748,1708732800000,0.664,151975.94709693
2024-02-23,0.668,0.69683,0.64441,1708646400000,0.69624,41763.76910967
2024-02-22,0.69501,0.72836,0.68132,1708560000000,0.70551,25714.203301
2024-02-21,0.71396,0.76252,0.6817,1708473600000,0.76004,70195.65957814
2024-02-20,0.76034,0.79571,0.69817,1708387200000,0.78036,139030.39161688
2024-02-19,0.78472,0.81836,0.75418,1708300800000,0.78875,102361.23816186
2024-02-18,0.7842,0.79816,0.69956,1708214400000,0.71,54518.09915476
2024-02-17,0.71,0.71887,0.68176,1708128000000,0.71553,23944.74732928
2024-02-16,0.71687,0.76061,0.68756,1708041600000,0.73704,86161.30500005
2024-02-15,0.72688,0.78111,0.72291,1707955200000,0.7463,159588.7471119
2024-02-14,0.74622,0.76,0.68538,1707868800000,0.68884,160533.94723073
2024-02-13,0.69401,0.72444,0.63859,1707782400000,0.64456,127808.33434012
2024-02-12,0.6427,0.64373,0.61053,1707696000000,0.62448,15000.86974093
2024-02-11,0.61497,0.63628,0.61138,1707609600000,0.62286,10783.94545631
2024-02-10,0.62639,0.64975,0.61632,1707523200000,0.64834,52457.804699
2024-02-09,0.64218,0.64623,0.61977,1707436800000,0.62573,198838.50702427
2024-02-08,0.62534,0.63278,0.60499,1707350400000,0.61093,65588.90121967
2024-02-07,0.60697,0.62526,0.5769,1707264000000,0.57691,23805.74904494
2024-02-06,0.58282,0.59491,0.57229,1707177600000,0.57595,33711.61316756
2024-02-05,0.5793,0.60239,0.5688,1707091200000,0.57056,11910.5027297
2024-02-04,0.57408,0.59485,0.56996,1707004800000,0.573,26020.77083037
2024-02-03,0.57707,0.60603,0.56497,1706918400000,0.60603,21514.40823737
2024-02-02,0.61057,0.62393,0.60649,1706832000000,0.62185,7731.08307156
2024-02-01,0.61358,0.6188,0.58471,1706745600000,0.58855,5473.89690534
2024-01-31,0.60213,0.63282,0.59312,1706659200000,0.62408,23932.18697158
2024-01-30,0.64997,0.69035,0.64554,1706572800000,0.67466,47981.2074557
2024-01-29,0.66281,0.66615,0.60961,1706486400000,0.60961,89670.94191101
