date,close,high,low,mts,open,volume
2024-02-25,0.13751,0.13799,0.13736,1708819200000,0.13766,361481.53125306
2024-02-24,0.1375,0.13833,0.137,1708732800000,0.13814,592849.39148995
2024-02-23,0.13825,0.13927,0.13758,1708646400000,0.13896,933435.17148235
2024-02-22,0.13886,0.14011,0.13862,1708560000000,0.1395,998594.43550927
2024-02-21,0.13979,0.14032,0.13861,1708473600000,0.13912,1786037.70524782
2024-02-20,0.13905,0.13983,0.13583,1708387200000,0.13645,2173308.57041853
2024-02-19,0.13619,0.13663,0.13504,1708300800000,0.13504,1268192.39631222
2024-02-18,0.13513,0.13593,0.13459,1708214400000,0.13593,1222631.75235713
2024-02-17,0.13596,0.13935,0.13271,1708128000000,0.13297,4075151.10192326
2024-02-16,0.13282,0.13282,0.13066,1708041600000,0.13104,1705660.06537006
2024-02-15,0.13102,0.13162,0.12938,1707955200000,0.12965,1960610.03156075
2024-02-14,0.12947,0.1299,0.12673,1707868800000,0.12697,2227564.72672318
2024-02-13,0.12708,0.12717,0.12478,1707782400000,0.12525,2710784.95592601
2024-02-12,0.12496,0.12588,0.12362,1707696000000,0.12428,734923.32739139
2024-02-11,0.12431,0.12498,0.12418,1707609600000,0.12447,378624.06827074
2024-02-10,0.12452,0.12472,0.12308,1707523200000,0.12389,2349904.13921654
2024-02-09,0.12376,0.12389,0.12179,1707436800000,0.12179,1028774.26012367
2024-02-08,0.12194,0.12666,0.12112,1707350400000,0.1239,1877267.1509842
2024-02-07,0.12339,0.12626,0.12156,1707264000000,0.12156,2163703.91284596
2024-02-06,0.12084,0.12757,0.11893,1707177600000,0.11893,4252513.63577542
2024-02-05,0.11896,0.1198,0.11781,1707091200000,0.11836,1939635.71651664
2024-02-04,0.11836,0.11901,0.11694,1707004800000,0.11707,1335623.10233455
2024-02-03,0.11719,0.11738,0.11605,1706918400000,0.11618,1229023.65112797
2024-02-02,0.11624,0.11799,0.11576,1706832000000,0.11583,2096408.74583954
2024-02-01,0.11563,0.11582,0.11182,1706745600000,0.1124,2119087.69529141
2024-01-31,0.11234,0.11343,0.11147,1706659200000,0.11221,3096266.1700704
2024-01-30,0.11198,0.11296,0.1117,1706572800000,0.11287,1425983.87251306
2024-01-29,0.11302,0.11431,0.11203,1706486400000,0.11216,1351712.07723184
2024-01-28,0.11216,0.11348,0.11154,1706400000000,0.11232,580777.56373585
2024-01-27,0.1124,0.11658,0.11223,1706313600000,0.11448,1335236.22427176
2024-01-26,0.11439,0.11526,0.11228,1706227200000,0.11228,814689.97369316
2024-01-25,0.11217,0.11257,0.1087,1706140800000,0.10888,975373.94789488
2024-01-24,0.10893,0.10894,0.10709,1706054400000,0.10724,1220520.04593028
2024-01-23,0.10734,0.11007,0.10601,1705968000000,0.10944,1986117.16722477
2024-01-22,0.10937,0.10984,0.1081,1705881600000,0.10912,1994674.30675677
2024-01-21,0.10914,0.11174,0.10904,1705795200000,0.11015,1098473.63198257
2024-01-20,0.11014,0.11098,0.11,1705708800000,0.11036,597623.68079745
2024-01-19,0.11053,0.11054,0.10693,1705622400000,0.10807,769937.64194954
2024-01-18,0.10817,0.10984,0.10666,1705536000000,0.10846,1133640.87753633
2024-01-17,0.10831,0.10925,0.10744,1705449600000,0.10818,1563385.50826688
2024-01-16,0.10813,0.11051,0.10752,1705363200000,0.10877,2073078.08705408
2024-01-15,0.10884,0.11441,0.10792,1705276800000,0.1113,2932816.06616091
2024-01-14,0.11121,0.11757,0.1111,1705190400000,0.11434,2836183.07790785
2024-01-13,0.11406,0.11621,0.10629,1705104000000,0.10704,7116486.18750771
2024-01-12,0.10689,0.10796,0.10553,1705017600000,0.10618,4111392.24870918
2024-01-11,0.10606,0.10755,0.10471,1704931200000,0.10529,5478348.36756065
2024-01-10,0.10519,0.10574,0.10281,1704844800000,0.10281,2180655.34143292
2024-01-09,0.10272,0.1046,0.10116,1704758400000,0.10417,2430910.95748326
2024-01-08,0.10418,0.10433,0.10119,1704672000000,0.10289,4270595.19184843
2024-01-07,0.10276,0.1043,0.10259,1704585600000,0.10388,568393.78357725
2024-01-06,0.10385,0.10441,0.10178,1704499200000,0.10439,2766190.9734071
