date,close,high,low,mts,open,volume
2024-02-25,0.040676,0.041548,0.040482,1708819200000,0.041547,365399.64571219
2024-02-24,0.041606,0.04168,0.040643,1708732800000,0.040906,726037.16782296
2024-02-23,0.04089,0.041766,0.040507,1708646400000,0.041716,1015374.77148655
2024-02-22,0.041684,0.042018,0.040967,1708560000000,0.04158,1482144.07303087
2024-02-21,0.04158,0.041789,0.040904,1708473600000,0.041753,1566072.71721761
2024-02-20,0.041772,0.043541,0.041159,1708387200000,0.042519,2284849.53788965
2024-02-19,0.042462,0.04312,0.041,1708300800000,0.04312,1810821.37566215
2024-02-18,0.04312,0.043451,0.04139,1708214400000,0.042275,652118.87387987
2024-02-17,0.042516,0.042794,0.041697,1708128000000,0.042771,758990.0059621
2024-02-16,0.04272,0.044038,0.04272,1708041600000,0.04403,943136.81316475
2024-02-15,0.0437,0.044412,0.043588,1707955200000,0.044013,1001246.39967514
2024-02-14,0.044001,0.044482,0.043596,1707868800000,0.04376,822088.37637107
2024-02-13,0.043987,0.045341,0.043648,1707782400000,0.045018,2032063.16580221
2024-02-12,0.045259,0.04538,0.043587,1707696000000,0.043653,1128808.73731279
2024-02-11,0.043614,0.044081,0.043261,1707609600000,0.043736,531913.42987224
2024-02-10,0.044041,0.044309,0.043429,1707523200000,0.04428,902461.08322146
2024-02-09,0.04417,0.04434,0.042432,1707436800000,0.042753,615941.91593241
2024-02-08,0.042751,0.043392,0.042369,1707350400000,0.042382,744306.19488706
2024-02-07,0.042382,0.043122,0.041915,1707264000000,0.042718,904762.83138575
2024-02-06,0.042718,0.043176,0.04241,1707177600000,0.04241,684133.57303428
2024-02-05,0.04241,0.043061,0.042297,1707091200000,0.04238,403260.87579126
2024-02-04,0.042773,0.043284,0.042773,1707004800000,0.042988,260952.12979739
2024-02-03,0.04306,0.043274,0.042975,1706918400000,0.043195,998080.27446301
2024-02-02,0.043195,0.043269,0.042794,1706832000000,0.042993,1072602.85651298
2024-02-01,0.043016,0.043663,0.042703,1706745600000,0.043655,288720.53529486
2024-01-31,0.043512,0.044596,0.043512,1706659200000,0.044513,1669712.13980424
2024-01-30,0.04455,0.046027,0.04438,1706572800000,0.045948,1485122.19829007
2024-01-29,0.045953,0.045953,0.045033,1706486400000,0.045329,1204461.85475305
2024-01-28,0.045329,0.045782,0.045279,1706400000000,0.045534,783442.05201808
2024-01-27,0.045454,0.045454,0.045281,1706313600000,0.045442,183049.70811604
2024-01-26,0.045442,0.045442,0.043967,1706227200000,0.044085,882355.11015713
2024-01-25,0.04419,0.044993,0.044149,1706140800000,0.044554,696844.57903847
2024-01-24,0.044554,0.045153,0.04399,1706054400000,0.043991,828335.34871952
2024-01-23,0.043991,0.04593,0.04354,1705968000000,0.04593,2175162.64219504
2024-01-22,0.04593,0.047364,0.045922,1705881600000,0.04734,1094385.00706646
2024-01-21,0.04722,0.04767,0.046843,1705795200000,0.047143,916786.49802576
2024-01-20,0.047143,0.047327,0.046765,1705708800000,0.046884,919080.38660737
2024-01-19,0.046884,0.047447,0.046667,1705622400000,0.047338,1872565.3699153
2024-01-18,0.047327,0.048569,0.04687,1705536000000,0.048569,1288942.96434133
2024-01-17,0.048569,0.049662,0.047976,1705449600000,0.049662,1648977.5829458
2024-01-16,0.049557,0.049667,0.049067,1705363200000,0.04941,353373.31203952
2024-01-15,0.049407,0.049917,0.048973,1705276800000,0.049848,323090.51362799
2024-01-14,0.049848,0.05029,0.04969,1705190400000,0.050118,713981.09430581
2024-01-13,0.050188,0.050263,0.049429,1705104000000,0.049584,741750.38992544
2024-01-12,0.049585,0.051866,0.049429,1705017600000,0.051604,1274444.64965044
2024-01-11,0.051812,0.052753,0.049418,1704931200000,0.049801,909629.99975757
2024-01-10,0.049802,0.049802,0.048734,1704844800000,0.049273,467764.5733016
2024-01-09,0.049283,0.050409,0.048963,1704758400000,0.050196,198156.01863603
2024-01-08,0.050139,0.050325,0.048861,1704672000000,0.049402,558263.85606559
2024-01-07,0.049448,0.051482,0.049448,1704585600000,0.05085,429923.72048521
2024-01-06,0.050676,0.05229,0.050371,1704499200000,0.05229,728280.9561107
2024-01-05,0.052322,0.05361,0.052286,1704412800000,0.053095,681649.808518
2024-01-04,0.053095,0.054171,0.051142,1704326400000,0.053951,890714.20969455
2024-01-03,0.05395,0.057255,0.052275,1704240000000,0.056539,1270686.09538096
2024-01-02,0.056835,0.05913,0.056242,1704153600000,0.058207,698580.22717749
2024-01-01,0.058568,0.058806,0.057847,1704067200000,0.057989,281172.95439717
2023-12-31,0.058232,0.061041,0.056634,1703980800000,0.056634,931225.83575442
2023-12-30,0.056639,0.05702,0.054147,1703894400000,0.054247,464089.85582907
2023-12-29,0.054238,0.05552,0.054164,1703808000000,0.054696,794623.93314405
2023-12-28,0.054396,0.057865,0.053381,1703721600000,0.055209,1629988.4460076
2023-12-27,0.057621,0.057621,0.047464,1703635200000,0.04802,3733554.084823
2023-12-26,0.048553,0.048553,0.047698,1703548800000,0.048001,306354.54389935
2023-12-25,0.048262,0.048375,0.04761,1703462400000,0.04776,133364.86195857
2023-12-24,0.047608,0.049505,0.047608,1703376000000,0.048578,289695.99144418
2023-12-23,0.047842,0.049995,0.047606,1703289600000,0.047894,484284.33236917
2023-12-22,0.047894,0.052429,0.046764,1703203200000,0.052429,812617.77432869
2023-12-21,0.048192,0.048402,0.047503,1703116800000,0.048062,289657.96382266
2023-12-20,0.048128,0.04909,0.047631,1703030400000,0.047652,505390.25087015
2023-12-19,0.04768,0.048438,0.047307,1702944000000,0.047577,531513.55638656
2023-12-18,0.047366,0.050115,0.043313,1702857600000,0.046369,1001101.19264864
2023-12-17,0.047922,0.050639,0.047506,1702771200000,0.050336,1088220.09519906
2023-12-16,0.050629,0.051848,0.049004,1702684800000,0.051079,1818049.71235658
2023-12-15,0.051232,0.051232,0.048627,1702598400000,0.049147,1970833.27403441
2023-12-14,0.049456,0.049788,0.04822,1702512000000,0.048684,1085705.62115652
2023-12-13,0.048074,0.048967,0.047585,1702425600000,0.048962,1290645.73869312
2023-12-12,0.048967,0.048967,0.04762,1702339200000,0.04844,874459.02764432
2023-12-11,0.048463,0.051536,0.047101,1702252800000,0.051536,1416173.26897143
2023-12-10,0.051431,0.053058,0.051079,1702166400000,0.051996,540606.10127485
2023-12-09,0.052422,0.055132,0.051759,1702080000000,0.051796,1022842.19498251
2023-12-08,0.051449,0.051934,0.050128,1701993600000,0.050993,516087.23537855
2023-12-07,0.050622,0.052116,0.049571,1701907200000,0.052111,1147689.06045214
2023-12-06,0.051942,0.052581,0.051097,1701820800000,0.051331,1593011.67459645
2023-12-05,0.051293,0.057427,0.048639,1701734400000,0.050161,3983655.59290379
2023-12-04,0.050045,0.051748,0.04968,1701648000000,0.050573,1040216.50058294
