date,close,high,low,mts,open,volume
2024-02-28,3236.7,3259.1,3216.3,1709078400000,3250.1,0.7245559
2024-02-27,3258.3,3276.3,3153.6,1708992000000,3173.1,1.43584434
2024-02-26,3172.9,3188.4,3027.1,1708905600000,3100.0,1.42925743
2024-02-25,3096.5,3100.0,2975.2,1708819200000,2979.6,0.30556255
2024-02-24,3016.6,3016.6,2904.0,1708732800000,2921.3,0.36871808
2024-02-23,2927.6,2998.1,2901.8,1708646400000,2983.1,0.30357139
2024-02-22,2971.4,3033.6,2909.0,1708560000000,2971.8,0.93394927
2024-02-21,2979.9,3015.0,2871.8,1708473600000,3015.0,0.4073588
2024-02-20,2993.2,3015.0,2892.9,1708387200000,2948.6,0.36323508
2024-02-19,2940.4,2983.7,2850.9,1708300800000,2879.7,0.29951956
2024-02-18,2874.3,2893.9,2762.8,1708214400000,2790.0,3.71080691
2024-02-17,2772.6,2809.0,2730.8,1708128000000,2809.0,0.31260971
2024-02-16,2792.1,2854.6,2752.6,1708041600000,2823.5,0.34596
2024-02-15,2824.9,2860.0,2760.2,1707955200000,2778.6,0.31506089
2024-02-14,2788.6,2788.6,2624.5,1707868800000,2644.9,2.48806185
2024-02-13,2647.8,2693.6,2601.0,1707782400000,2655.0,2.36287667
2024-02-12,2655.0,2664.3,2470.2,1707696000000,2500.8,0.42000729
2024-02-11,2515.2,2538.6,2490.0,1707609600000,2506.6,0.30996485
2024-02-10,2505.1,2535.1,2471.5,1707523200000,2498.6,0.30383593
2024-02-09,2494.7,2530.7,2410.2,1707436800000,2425.8,0.4542965
2024-02-08,2410.8,2465.6,2407.5,1707350400000,2427.4,0.33801946
2024-02-07,2427.7,2438.5,2347.2,1707264000000,2378.3,0.47345598
2024-02-06,2379.0,2393.9,2293.2,1707177600000,2301.8,0.32380969
2024-02-05,2307.1,2339.6,2273.0,1707091200000,2290.4,0.29814852
2024-02-04,2289.0,2310.0,2278.3,1707004800000,2293.1,0.205495
2024-02-03,2295.2,2331.4,2292.2,1706918400000,2310.9,0.2675927
2024-02-02,2312.1,2326.8,2280.8,1706832000000,2297.4,0.29936397
2024-02-01,2305.6,2308.9,2241.1,1706745600000,2292.4,0.33194758
2024-01-31,2285.5,2352.2,2271.7,1706659200000,2342.3,0.321817
2024-01-30,2344.7,2394.6,2298.1,1706572800000,2315.2,0.34807096
2024-01-29,2321.6,2321.6,2233.7,1706486400000,2249.2,0.40366306
2024-01-28,2251.1,2300.0,2228.2,1706400000000,2271.4,0.32821074
2024-01-27,2270.1,2286.2,2253.4,1706313600000,2266.0,0.4732358
2024-01-26,2274.4,2286.6,2196.7,1706227200000,2213.0,0.34837889
2024-01-25,2227.5,2241.6,2167.6,1706140800000,2231.2,0.35382124
