date,close,high,low,mts,open,volume
2024-02-28,0.2082,0.21116,0.20728,1709078400000,0.20765,8567.19910709
2024-02-27,0.20822,0.21165,0.202,1708992000000,0.21142,251745.05446566
2024-02-26,0.21129,0.212,0.1966,1708905600000,0.20697,198872.564234
2024-02-25,0.20761,0.211,0.1943,1708819200000,0.1975,441651.24278573
2024-02-24,0.19723,0.19751,0.18195,1708732800000,0.18555,135882.59302944
2024-02-23,0.18542,0.19046,0.1825,1708646400000,0.18878,412135.53314387
2024-02-22,0.18897,0.194,0.18507,1708560000000,0.18832,45804.57817833
2024-02-21,0.18925,0.19692,0.182,1708473600000,0.19617,222973.72254529002
2024-02-20,0.19625,0.203,0.18905,1708387200000,0.20268,91162.46380065
2024-02-19,0.20364,0.20373,0.196,1708300800000,0.19651,437164.11806313
2024-02-18,0.1964,0.19681,0.18968,1708214400000,0.19069,49637.57529675
2024-02-17,0.19052,0.19382,0.184,1708128000000,0.19336,96877.67092279
2024-02-16,0.19432,0.1972,0.18661,1708041600000,0.18711,194036.85991728
2024-02-15,0.18773,0.1914,0.18307,1707955200000,0.18435,366394.50164828
2024-02-14,0.18366,0.18454,0.17494,1707868800000,0.17788,757034.8691432
2024-02-13,0.17799,0.18504,0.17405,1707782400000,0.18383,152055.79063385
2024-02-12,0.18342,0.18376,0.17408,1707696000000,0.17966,709094.33324417
2024-02-11,0.1803,0.18041,0.17235,1707609600000,0.17482,215235.99902448
2024-02-10,0.17541,0.17784,0.17109,1707523200000,0.17494,43728.64535208
2024-02-09,0.17466,0.17542,0.16899,1707436800000,0.169,990201.75349766
2024-02-08,0.1689,0.17057,0.16635,1707350400000,0.16868,130062.71472316
2024-02-07,0.16836,0.16844,0.1606,1707264000000,0.16207,114540.06598330999
2024-02-06,0.16233,0.16233,0.15761,1707177600000,0.15998,229383.46487967
2024-02-05,0.15989,0.16211,0.1564,1707091200000,0.15866,52997.86531037
2024-02-04,0.15875,0.16496,0.15875,1707004800000,0.16444,71394.76028604
2024-02-03,0.16536,0.16821,0.16114,1706918400000,0.16141,88184.94593723
