date,close,high,low,mts,open,volume
2024-02-28,0.03616,0.03639,0.03588,1709078400000,0.03637,370.96976299
2024-02-27,0.03613,0.040239,0.03566,1708992000000,0.0359,28663.647047540002
2024-02-26,0.03593,0.04099,0.034374,1708905600000,0.03955,517318.2667477
2024-02-25,0.03977,0.04211,0.03831,1708819200000,0.040918,25702.06320137
2024-02-24,0.040519,0.040923,0.037184,1708732800000,0.038239,15056.23140556
2024-02-23,0.03829,0.040769,0.03779,1708646400000,0.03938,31321.55722629
2024-02-22,0.039259,0.04118,0.03837,1708560000000,0.03892,17477.64323529
2024-02-21,0.03827,0.04185,0.03807,1708473600000,0.04185,3442.42952246
2024-02-20,0.04168,0.04381,0.038543,1708387200000,0.04034,34374.304345259996
2024-02-19,0.04032,0.040689,0.03936,1708300800000,0.0398,5685.78477761
2024-02-18,0.03973,0.040499,0.039,1708214400000,0.04005,9266.30509593
2024-02-17,0.04004,0.04059,0.038691,1708128000000,0.03909,4482.94826114
2024-02-16,0.03928,0.04177,0.03701,1708041600000,0.0378,6143.79094558
2024-02-15,0.0378,0.03877,0.03728,1707955200000,0.03877,17490.54157347
2024-02-14,0.03877,0.04053,0.03877,1707868800000,0.03942,2963.70861367
2024-02-13,0.03948,0.04097,0.03782,1707782400000,0.038837,5980.50519477
2024-02-12,0.039809,0.039809,0.036401,1707696000000,0.03864,13057.734802
2024-02-11,0.03867,0.04068,0.03867,1707609600000,0.04039,9643.09069668
2024-02-10,0.04041,0.04294,0.040181,1707523200000,0.04149,43675.49578867
2024-02-09,0.04155,0.04247,0.04016,1707436800000,0.04133,6379.29889806
2024-02-08,0.04133,0.0415,0.04071,1707350400000,0.04132,10525.14788264
2024-02-07,0.0415,0.041709,0.04094,1707264000000,0.04121,124042.51610886
2024-02-06,0.04124,0.04133,0.04067,1707177600000,0.04108,449552.22891773
2024-02-05,0.04127,0.042059,0.040881,1707091200000,0.04205,282572.32186176
2024-02-04,0.04205,0.04225,0.04205,1707004800000,0.04225,138492.36501208
2024-02-03,0.04225,0.04269,0.04225,1706918400000,0.04251,106453.17733708001
