date,close,high,low,mts,open,volume
2024-02-28,0.0026871,0.0027368,0.0026871,1709078400000,0.0027046,8758.18561124
2024-02-27,0.0027046,0.0027864,0.0026894,1708992000000,0.0026896,111752.40606807
2024-02-26,0.0026985,0.0028642,0.0026958,1708905600000,0.0028283,10290921.54739169
2024-02-25,0.0028283,0.0029884,0.0027095,1708819200000,0.0027097,19851048.69083572
2024-02-24,0.0027094,0.0029575,0.002502,1708732800000,0.0025317,20581433.41214203
2024-02-23,0.0025317,0.0026055,0.0024705,1708646400000,0.0025159,18551630.4608
2024-02-22,0.0025159,0.0026679,0.002465,1708560000000,0.0025615,16551600.19147081
2024-02-21,0.0025615,0.002692,0.0025399,1708473600000,0.0026895,8974135.15644261
2024-02-20,0.0026895,0.0027627,0.0026452,1708387200000,0.002697,256844.18304540002
2024-02-19,0.0027283,0.0027789,0.0026956,1708300800000,0.0026957,121521.90215315
2024-02-18,0.0027325,0.0027694,0.0026635,1708214400000,0.0026686,140668.72029037
2024-02-17,0.0026688,0.0027812,0.0026688,1708128000000,0.0027812,96265.74716566999
2024-02-16,0.0027813,0.0029164,0.0027264,1708041600000,0.0028839,151089.94202184
2024-02-15,0.0028839,0.0029164,0.0025534,1707955200000,0.002573,136506.37436929
2024-02-14,0.0025729,0.002643,0.002524,1707868800000,0.0025632,107965.48161467
2024-02-13,0.0025632,0.002631,0.0025274,1707782400000,0.0025369,498074.29804771004
2024-02-12,0.0025223,0.0026511,0.0024791,1707696000000,0.0026398,995246.20046748
2024-02-11,0.0026398,0.0027722,0.0025942,1707609600000,0.0026653,297642.17686148
2024-02-10,0.0026706,0.0028179,0.0025905,1707523200000,0.0027543,1033431.05004244
2024-02-09,0.0027544,0.0027831,0.0024832,1707436800000,0.0025311,146254.75813108
2024-02-08,0.0025448,0.0026937,0.0025111,1707350400000,0.0026739,734546.60666771
2024-02-07,0.002674,0.0026742,0.002491,1707264000000,0.0026425,1438386.79259781
2024-02-06,0.0026429,0.0027744,0.0025393,1707177600000,0.0025776,370629.1703439
2024-02-05,0.0025884,0.0027569,0.0023192,1707091200000,0.0023538,1519559.84910322
2024-02-04,0.0023797,0.0024016,0.0023029,1707004800000,0.0023394,121103.65173424
2024-02-03,0.002324,0.0026328,0.002324,1706918400000,0.0026185,104447.26569997
2024-02-02,0.0026328,0.0026394,0.0024216,1706832000000,0.0026039,148570.24219285
2024-02-01,0.0026078,0.0029454,0.0022106,1706745600000,0.0022654,128456.24679195
